CustomerID,Recency,Frequency,Monetary
17635,425,3,1265.58
16842,101,3,1264.19
14427,51,4,1263.52
15009,13,3,1261.78
13065,374,5,1260.91
14419,11,7,1260.91
16688,2,4,1260.86
17343,356,6,1259.94
12993,24,8,1259.63
13689,64,2,1259.50
15651,37,5,1259.06
14871,4,9,1258.97
14931,5,5,1257.68
12402,324,6,1256.90
17481,4,4,1255.59
15064,411,4,1254.41
15441,397,3,1254.21
15664,51,4,1254.03
16292,122,5,1253.76
14698,2,5,1250.76
15599,27,3,1250.06
18135,30,10,1249.62
14020,17,4,1249.01
12666,395,1,1248.42
14383,39,3,1247.69
12689,26,2,1247.61
14240,31,3,1247.49
14382,27,2,1246.80
15004,148,1,1246.32
13860,2,5,1245.90
14428,8,5,1244.83
17076,37,6,1242.75
15800,108,7,1242.58
17201,54,4,1242.04
14446,1,5,1241.31
13201,503,4,1240.61
17529,611,2,1240.25
13863,248,4,1239.55
12985,1,2,1239.38
16501,384,1,1237.23
14231,184,4,1235.62
15376,41,3,1233.36
17397,23,3,1233.18
12605,377,4,1232.95
16159,282,4,1232.79
18080,19,2,1231.50
17360,18,6,1231.38
12673,6,3,1230.02
13019,380,6,1229.95
17342,380,4,1227.54
12866,284,3,1227.35
13030,12,2,1227.22
17539,618,4,1226.57
17456,366,2,1225.42
15269,24,3,1225.36
15303,291,3,1224.18
14512,188,7,1223.47
13787,76,6,1222.50
16946,384,5,1222.04
14430,512,3,1220.90
13299,269,3,1218.70
13304,352,4,1217.99
15390,397,2,1216.66
15661,318,8,1215.95
13140,109,5,1215.68
17410,17,5,1214.72
17198,24,3,1213.88
13405,75,6,1213.81
18263,26,3,1213.16
16872,78,6,1213.13
13918,50,2,1212.84
16653,17,2,1212.66
12464,11,8,1212.05
15377,383,4,1211.75
14193,68,3,1210.19
13723,218,6,1209.20
17062,314,6,1208.22
17653,37,4,1207.56
16830,39,4,1207.50
18193,166,3,1207.35
15573,32,5,1207.18
18181,25,5,1205.94
15737,15,8,1205.12
18057,394,3,1203.56
15994,55,3,1202.18
12742,626,1,1201.52
16800,12,1,1201.49
15181,67,5,1200.20
16693,69,5,1199.46
15600,429,4,1199.31
17800,38,9,1199.01
16345,45,2,1198.74
17713,383,4,1198.09
16307,430,3,1194.92
15145,5,4,1194.73
14201,61,10,1193.54
12611,53,1,1193.32
13293,393,6,1192.94
16306,214,7,1192.82
13976,207,4,1192.36
14213,405,1,1192.20
17984,146,5,1191.27
13882,3,5,1191.13
16471,275,4,1189.98
12462,19,2,1189.59
17239,313,4,1189.45
14275,396,6,1189.38
15022,12,5,1186.09
13388,132,3,1185.65
18060,409,2,1185.46
13601,46,4,1185.14
14206,240,3,1185.01
15259,513,4,1182.38
17021,443,6,1182.22
13526,739,2,1182.00
13395,186,3,1180.23
18277,59,5,1180.05
13270,367,1,1180.00
17058,82,3,1179.89
16614,183,3,1179.79
13797,437,3,1179.45
18025,380,6,1177.72
15068,47,4,1176.85
13233,75,4,1176.46
15210,226,3,1176.19
14370,451,6,1175.78
12885,64,3,1175.22
12915,149,4,1174.75
12640,24,3,1174.58
14126,8,4,1172.46
14818,74,6,1170.41
12691,29,7,1170.40
17373,41,7,1167.50
17664,19,4,1166.23
17812,13,7,1165.89
14693,265,7,1165.36
14261,51,2,1163.45
17525,360,3,1161.90
12546,47,2,1161.50
12972,414,4,1161.20
13897,51,3,1160.72
13459,625,2,1160.41
15088,22,2,1160.07
16838,198,4,1159.61
13499,18,5,1159.11
17513,73,3,1158.80
16184,65,6,1158.79
12439,683,2,1158.18
15028,9,6,1157.71
15879,405,4,1157.30
17169,58,3,1156.73
13744,96,2,1156.36
14788,8,3,1156.32
17127,429,5,1155.03
16637,33,4,1154.47
13462,253,5,1153.85
14475,72,4,1151.15
12475,54,2,1149.64
12710,97,3,1149.02
16521,416,3,1148.01
14308,550,2,1147.02
16766,274,2,1145.60
17477,613,2,1144.30
12769,239,1,1143.60
14585,51,5,1143.27
17770,199,5,1143.27
18125,30,4,1142.99
13856,169,11,1142.03
18218,212,4,1142.00
16769,261,4,1141.75
16270,354,1,1141.24
15586,593,3,1139.10
17500,18,3,1138.00
17302,15,5,1135.63
17866,143,3,1134.95
13109,60,3,1134.03
17137,417,6,1133.63
16989,8,6,1133.25
14375,186,3,1132.99
15500,9,4,1131.56
13393,584,4,1131.45
12616,96,3,1131.10
15695,267,4,1131.04
16014,38,5,1130.27
17622,598,2,1130.21
16354,64,5,1129.51
12427,22,3,1129.30
13447,24,3,1129.14
14450,181,7,1128.44
12373,312,3,1127.65
14671,550,2,1127.45
15969,3,5,1127.05
12503,585,1,1126.00
13167,19,5,1125.15
13778,104,4,1124.49
14917,597,2,1123.75
16916,24,4,1123.40
15436,13,3,1122.53
17492,249,3,1122.42
13486,79,3,1122.41
17562,15,7,1122.38
13368,257,4,1121.50
16895,65,5,1121.42
13589,15,6,1120.74
17007,51,7,1120.10
17871,205,5,1118.99
17423,47,3,1118.95
16430,58,7,1117.94
17788,74,2,1117.90
16278,101,3,1117.84
14971,36,3,1116.57
14966,15,6,1115.84
14080,33,5,1115.68
13509,9,8,1114.72
16203,59,6,1114.54
14672,235,4,1113.14
12679,59,4,1113.02
12648,155,4,1112.00
16139,19,5,1111.15
16702,416,4,1110.83
15069,180,1,1109.53
15559,569,1,1109.40
15828,376,1,1108.82
15933,22,3,1107.46
14891,149,4,1106.73
14805,16,7,1104.64
16391,401,4,1103.61
12434,85,3,1103.43
16386,29,3,1102.59
16223,375,2,1102.35
13295,360,4,1101.97
14948,24,6,1101.97
16418,45,5,1101.94
12785,365,3,1100.40
14009,199,3,1099.91
12421,16,6,1098.60
13108,373,2,1098.52
16805,174,5,1097.24
17366,433,2,1096.24
16533,20,3,1095.56
13835,26,7,1095.27
17703,36,4,1094.84
15745,20,4,1094.59
13521,2,3,1093.65
14460,111,9,1093.50
12803,394,1,1092.81
13546,13,5,1092.14
17726,396,7,1092.06
14199,219,4,1091.70
14813,370,4,1090.87
16211,89,3,1090.59
13853,58,1,1090.14
12534,131,1,1089.18
14343,422,4,1088.91
15254,128,3,1088.35
15535,174,6,1087.82
16188,45,5,1087.66
15763,32,2,1086.92
14139,47,4,1086.80
16298,23,7,1085.70
14013,111,5,1084.57
17420,51,6,1084.43
13467,11,2,1083.71
13567,429,4,1083.69
14561,76,3,1080.76
13727,29,8,1080.05
13726,39,2,1079.66
12354,233,1,1079.40
15546,607,2,1079.10
14352,158,4,1078.96
13656,165,4,1078.85
13607,41,2,1078.31
16231,380,4,1078.22
16183,68,4,1077.81
16642,5,3,1077.45
16071,45,4,1076.80
13959,80,6,1076.18
16048,374,4,1075.23
15912,179,9,1074.70
16884,38,4,1073.92
15238,30,3,1071.99
12801,501,1,1071.82
17854,186,6,1071.45
16593,51,8,1071.14
14484,51,4,1070.98
17522,2,5,1070.71
12728,72,5,1070.17
17214,61,6,1069.12
15626,75,3,1067.52
14675,17,2,1066.90
17277,228,2,1065.35
15639,135,3,1065.08
14488,68,1,1064.28
15801,47,3,1063.95
12936,18,4,1063.90
17849,219,8,1063.76
12815,148,2,1063.46
14411,311,1,1063.00
14204,3,4,1062.96
16903,30,3,1062.28
15026,81,5,1061.61
17616,174,4,1060.80
15003,474,6,1060.70
15706,64,4,1060.56
17727,16,1,1060.25
16261,18,6,1059.45
17421,387,3,1059.41
18130,16,3,1059.39
15850,20,6,1058.72
17555,20,5,1057.74
15407,34,4,1056.44
14734,426,4,1056.42
12791,374,6,1056.11
15645,19,3,1055.17
15977,18,2,1054.73
16728,47,4,1054.67
12716,4,2,1053.49
12580,247,2,1052.90
15886,61,4,1052.87
15855,137,6,1052.72
14947,73,6,1049.79
13775,591,1,1049.66
17934,52,3,1049.15
15464,339,1,1048.85
15839,34,3,1048.49
17578,219,7,1047.33
17474,600,1,1047.00
15091,68,3,1046.61
14108,31,4,1044.96
17042,3,5,1044.38
13359,64,2,1043.31
16991,422,1,1041.21
13613,453,5,1039.85
13873,120,8,1038.92
12486,432,1,1037.28
17869,108,7,1036.16
14902,26,3,1035.62
17926,134,5,1035.49
16260,51,1,1035.45
16787,398,4,1035.43
13258,12,5,1035.18
16441,68,5,1034.43
12811,261,5,1033.90
17980,166,4,1033.42
17724,72,3,1033.00
14248,319,3,1032.95
13000,107,4,1032.50
17405,2,3,1031.41
13235,213,1,1031.07
16385,61,5,1030.61
16198,76,2,1030.04
16284,32,3,1029.77
14932,366,2,1029.66
15333,209,1,1028.56
16682,5,5,1028.00
15104,197,2,1027.44
16227,226,3,1027.22
15887,407,3,1027.15
13956,6,5,1026.42
17749,179,3,1026.18
16160,66,2,1025.44
13602,65,4,1025.17
17310,388,2,1025.10
17362,240,7,1024.04
16568,428,2,1020.90
12572,9,2,1020.42
13376,100,3,1019.76
18142,158,2,1019.52
12403,50,2,1019.36
12828,3,6,1018.71
12905,577,2,1018.42
12793,335,3,1017.33
15970,304,2,1017.32
12652,332,2,1017.03
13641,641,5,1016.47
16898,27,5,1016.37
17299,12,6,1016.08
13333,412,3,1015.74
17860,369,4,1015.54
13867,32,3,1015.29
16623,246,4,1015.24
14355,366,3,1014.45
14953,26,4,1013.77
12410,309,3,1013.71
13466,185,5,1013.35
12642,26,3,1013.26
15951,9,3,1013.17
16451,88,3,1013.15
15025,34,2,1013.09
17197,30,1,1013.01
16435,513,3,1011.57
15713,144,4,1010.79
13039,585,4,1010.73
16572,128,3,1009.60
12862,426,2,1008.32
14510,376,3,1007.28
16287,170,5,1006.98
13429,11,4,1006.80
13238,18,6,1006.63
15771,605,3,1006.54
12703,72,4,1006.53
13427,20,6,1006.53
13549,26,8,1005.80
17329,15,5,1004.43
14214,31,5,1004.38
15363,373,2,1004.11
18160,58,3,1003.88
17987,186,5,1003.64
14157,20,5,1002.78
12446,58,1,1002.31
17237,12,4,1002.08
16535,6,3,1001.59
16122,74,6,1001.34
13857,394,6,1001.01
17464,159,3,1000.94
14255,547,1,1000.63
12545,76,2,1000.39
15508,190,6,1000.27
18143,117,2,1000.16
13005,174,4,999.68
12413,67,4,999.45
17205,54,3,999.35
16863,32,3,998.52
17631,2,7,998.49
18006,24,4,997.86
12722,86,4,997.63
13965,477,3,996.61
17883,4,7,995.85
16699,381,7,994.60
13292,39,5,994.51
16009,23,4,992.71
14223,93,3,991.13
13559,513,2,990.00
13245,51,2,989.22
15973,367,3,988.44
15176,668,1,988.04
16130,423,4,987.48
18237,3,5,987.10
16376,9,2,987.01
16661,541,4,986.63
13439,256,3,986.61
16254,379,3,985.14
17144,2,2,984.57
14142,374,2,983.15
15109,246,3,983.10
14138,2,2,982.38
12541,30,3,981.18
12543,449,1,980.25
14230,436,3,979.80
17369,456,1,979.20
13350,17,2,979.12
17221,8,5,978.52
15132,19,5,977.93
14454,377,5,977.30
17123,162,3,977.17
15247,123,3,976.06
15406,32,4,975.87
15165,374,1,975.50
15646,158,5,974.61
15449,27,3,974.52
12994,5,3,974.42
17958,117,2,973.88
12525,499,3,973.73
14350,275,3,972.03
17100,19,2,971.74
15208,2,6,970.52
13223,201,6,969.12
15907,4,3,967.45
13204,732,1,966.66
15084,380,2,965.20
12550,80,1,964.83
16763,199,2,964.70
17081,26,6,964.39
15268,479,3,961.90
15156,2,3,961.49
17544,391,3,960.69
14994,383,5,960.63
16518,62,4,959.37
14629,5,2,959.01
14437,366,5,958.84
12588,40,4,958.78
12675,554,2,958.50
18192,72,1,957.97
14958,148,6,957.94
17189,107,5,957.63
12697,29,3,957.59
17298,102,5,957.56
17516,16,6,957.55
17080,23,7,957.53
17172,79,3,956.57
16141,89,2,955.94
12990,32,7,955.50
16947,236,5,955.21
12505,409,1,955.20
15430,468,2,954.75
15835,45,4,954.09
18001,13,6,953.84
12414,218,6,952.41
14615,395,5,951.76
17955,199,6,949.90
12767,376,1,949.82
13046,31,3,949.25
13636,37,5,949.12
15177,426,1,948.93
12822,71,2,948.88
12874,386,2,948.42
15787,27,3,948.05
15723,365,4,947.65
12355,215,2,947.61
16362,33,6,946.94
16136,60,4,946.80
16861,60,5,946.59
17356,312,5,946.47
16146,158,4,946.38
17604,218,6,945.93
15707,36,4,945.58
18217,30,4,945.04
16204,24,3,944.24
13261,269,2,944.10
16199,393,7,942.75
12942,132,3,942.65
15385,41,3,942.08
18156,13,2,941.17
14326,243,3,940.98
17363,396,3,940.86
13416,44,3,940.80
15576,38,1,940.67
15107,312,9,940.35
13936,180,3,939.66
16109,219,3,939.48
17527,54,4,939.37
14605,375,4,937.16
17020,543,2,935.62
17472,192,4,935.10
14140,4,2,935.05
16781,373,2,934.25
15792,400,2,933.84
16657,10,4,933.62
18154,4,5,932.60
18133,213,1,931.50
12396,675,1,931.43
13465,447,2,931.12
14924,246,3,931.01
15957,32,3,930.10
16034,197,6,928.72
14338,162,3,928.10
13288,444,5,927.61
15243,75,2,927.28
17805,74,2,927.03
16975,424,3,926.12
12745,487,3,925.41
13805,53,2,924.60
17864,13,5,924.32
14128,61,3,924.21
17143,418,2,924.11
16643,246,2,923.11
13034,55,3,922.68
17322,377,5,922.59
15654,10,2,922.53
13122,95,2,922.39
13934,264,1,922.10
12638,34,2,921.49
14272,74,4,920.81
12998,493,3,920.08
14568,436,1,919.70
13075,130,1,919.61
13872,528,3,919.57
15304,61,9,919.55
17760,22,6,918.93
16387,323,5,918.55
15542,513,3,918.45
14342,22,6,918.44
12368,629,1,917.70
14061,508,3,917.43
14015,53,1,917.34
14423,219,3,916.61
14549,312,4,916.55
13573,51,6,916.47
14176,298,5,916.01
14839,419,3,915.28
14141,3,4,915.13
16216,268,1,914.93
12940,55,2,913.54
15364,96,2,913.19
14359,20,3,912.18
15244,66,3,912.08
14289,9,6,911.26
14133,130,4,911.14
15919,20,2,910.61
16138,379,3,910.35
16411,20,4,910.19
15511,12,5,909.23
13548,97,3,908.99
13038,81,3,908.46
15097,5,3,908.35
14729,374,3,907.38
14714,25,4,906.24
14969,704,1,906.23
12808,37,5,906.10
13255,10,3,904.46
15180,368,3,904.43
17746,241,4,904.18
17176,202,3,902.32
17382,66,8,902.28
17480,78,2,902.03
17566,9,2,901.21
15900,24,4,900.40
17226,309,3,900.12
12945,289,2,900.11
16442,2,5,899.47
16834,228,2,898.96
15710,418,1,898.87
17537,30,2,897.62
16361,10,4,896.66
15992,4,3,896.60
16784,20,5,896.53
13996,387,2,895.76
13569,18,4,893.78
15066,54,1,893.59
12772,60,1,892.47
17155,18,7,892.46
15393,17,5,891.34
14065,390,3,891.02
15824,454,2,890.94
16228,386,3,890.81
17968,374,4,888.04
17708,188,4,887.93
16900,17,3,887.11
14686,415,5,885.83
17704,169,2,885.19
13166,284,2,884.18
18141,402,2,882.47
12680,1,4,880.81
17361,50,5,880.64
16677,412,2,880.62
13937,170,2,880.13
14551,19,7,880.04
14612,416,1,877.70
15653,93,2,877.44
14645,157,3,876.89
13768,727,2,875.97
18043,25,3,875.97
14681,72,6,875.15
14508,23,5,874.94
16513,5,4,874.59
15469,51,3,874.25
17223,311,3,873.53
15224,359,5,871.36
13200,20,4,870.09
14753,88,2,869.51
16948,139,7,868.77
16357,34,4,868.37
17167,380,3,867.11
17358,304,5,866.05
16567,195,2,865.60
13922,352,3,865.20
14600,306,2,865.17
13891,379,3,863.56
15870,33,4,862.61
16668,16,13,862.42
15483,162,10,862.20
12787,10,4,862.18
15012,54,3,860.62
12794,54,2,860.41
13339,201,1,860.12
14372,444,2,860.08
17064,59,3,859.35
12440,463,2,859.20
15287,23,5,856.03
17161,445,1,856.01
13991,13,6,855.97
12878,237,2,854.99
13945,395,2,854.15
14873,211,2,854.13
16877,13,6,853.72
17349,180,5,852.25
15266,339,5,852.21
16070,23,2,852.15
12696,435,2,851.91
17674,75,2,851.70
13479,201,4,851.37
16020,17,3,851.01
18108,255,3,848.81
16798,555,3,848.71
12713,1,1,848.55
15264,65,2,848.40
15784,468,2,848.33
14202,382,3,847.76
13221,241,2,847.41
13487,58,5,846.87
16924,22,3,846.75
13970,387,2,846.55
14087,3,3,846.22
14803,163,3,845.55
18078,218,4,844.60
16500,5,9,843.91
14922,394,2,843.74
15070,373,3,843.25
16344,159,4,842.42
16846,51,3,842.41
17638,648,2,842.40
16810,193,2,842.04
14862,26,2,841.20
12891,186,11,840.50
13169,64,3,840.08
18247,415,3,839.73
13940,18,4,839.14
17332,529,5,838.27
16264,439,2,837.53
14037,177,6,836.95
15832,255,1,836.79
14929,33,2,836.69
13795,389,4,836.30
16747,38,2,836.06
13386,415,2,835.46
14556,597,3,835.34
16737,54,2,835.20
15190,435,1,834.44
16644,178,2,833.78
12903,429,1,833.53
13175,583,2,831.45
15766,65,3,831.06
15759,219,7,830.93
17003,403,4,830.16
14851,24,3,829.41
12730,522,1,829.25
13544,40,6,829.00
16469,24,5,828.91
12953,10,2,828.81
15617,397,3,828.55
13681,18,4,827.83
17045,114,5,827.68
15945,366,4,827.27
16246,460,2,827.25
12792,257,2,827.01
12461,95,2,826.88
12781,64,2,826.74
16494,297,1,826.53
16869,23,4,825.42
15006,52,2,825.14
17880,365,3,824.92
13513,127,3,824.59
14260,472,3,824.28
15137,521,2,823.40
15847,39,5,822.57
16164,18,3,822.48
16680,44,3,821.45
13893,298,1,821.10
15314,200,3,820.45
17952,379,4,819.61
16135,263,2,819.45
17683,386,3,819.01
13612,633,1,818.29
13595,517,3,818.22
14890,254,3,817.25
14872,484,3,816.60
13514,74,4,815.90
15399,2,3,815.77
16460,29,3,814.72
14656,170,5,814.65
13811,184,3,814.50
12763,139,2,814.16
14624,58,6,814.07
16658,369,6,814.07
16621,52,4,813.48
15644,167,4,813.00
18084,17,3,812.93
17194,274,3,812.50
17251,363,3,812.43
16624,81,2,810.57
13637,53,3,810.50
16958,436,1,809.44
13045,100,3,808.92
17114,6,8,808.62
17817,5,6,807.85
15533,20,3,807.57
17495,8,3,806.72
15952,34,4,806.57
12797,366,2,806.11
12632,521,2,804.88
18248,123,2,804.02
15921,173,4,802.11
15831,59,3,801.76
18265,73,2,801.51
16806,104,4,801.49
16127,40,2,801.31
13415,473,4,800.67
17023,418,3,800.18
13980,61,5,799.92
13720,117,4,799.90
13041,451,4,799.13
17255,41,4,799.13
16952,110,5,798.78
16438,6,5,798.35
17801,452,3,798.33
13389,12,3,797.96
15309,611,4,797.96
17281,375,6,797.85
15637,53,5,797.59
16155,382,5,796.90
15396,113,2,796.38
15872,15,4,795.68
16720,27,3,795.48
13336,78,1,795.12
16961,117,3,794.56
17212,254,3,794.41
14690,45,4,794.33
18034,22,3,793.70
16679,367,3,793.06
13296,138,6,792.51
14022,226,2,792.15
16250,262,3,791.38
14976,58,7,790.86
13484,242,3,790.72
13016,74,3,789.89
12923,65,3,789.87
16759,8,3,789.79
16472,435,2,789.60
13598,48,5,789.59
15448,313,2,788.81
14557,86,1,788.38
13212,20,3,788.08
14513,101,6,788.01
13323,4,5,787.85
16468,75,3,787.52
14463,99,4,786.57
12628,5,3,786.46
16739,177,2,786.43
16972,383,2,786.25
13770,423,4,785.37
13541,428,2,785.25
15714,12,5,784.81
15806,47,3,784.58
15743,17,4,784.46
17387,20,2,784.11
12761,458,2,782.95
16836,40,4,782.37
13453,166,3,781.69
13287,604,3,781.59
15679,25,4,781.28
15239,11,2,780.59
13502,17,5,780.50
15246,239,3,780.40
17691,359,4,780.05
18228,57,2,779.90
12735,316,2,779.57
12504,19,4,779.05
13781,251,3,778.83
14815,37,2,778.50
17482,488,2,778.19
16505,32,1,777.60
13563,85,2,777.53
13745,163,2,777.36
15837,65,2,777.01
15794,737,2,777.00
15618,33,4,776.85
14997,47,4,776.60
15092,216,3,776.46
18112,13,4,775.96
13314,2,3,775.94
13341,261,1,775.85
14234,23,4,775.46
16447,136,3,775.14
15414,10,3,774.90
17889,213,7,774.87
15773,6,2,774.52
18058,10,3,774.06
14838,424,2,773.67
16565,365,4,773.05
15075,78,1,773.03
14247,279,5,772.66
12965,90,1,771.91
14104,155,5,771.58
14998,171,4,770.73
14413,363,4,770.37
15988,20,3,770.09
16480,76,1,769.29
16978,78,3,768.88
13356,81,1,768.24
15331,500,3,767.91
13712,247,2,766.42
12991,24,3,764.82
15908,491,2,764.57
13699,156,2,764.15
16602,37,2,763.33
17466,11,2,763.28
16392,270,3,763.05
15428,16,4,762.75
16892,2,7,762.10
14883,19,6,761.59
17425,20,2,759.17
18246,24,3,758.82
15568,3,3,758.29
17979,36,4,757.71
17461,23,3,757.46
16262,379,1,755.15
18104,38,1,754.64
17141,419,4,754.33
17579,5,4,753.28
13730,136,2,752.60
13070,193,4,751.70
14923,51,1,749.10
14048,306,3,748.69
15656,46,4,748.50
14942,402,4,746.56
14050,32,2,746.36
16465,421,2,746.24
18190,193,5,745.62
14228,438,3,745.50
13950,12,4,745.06
13236,25,2,744.85
12871,85,3,744.02
13354,72,1,743.53
13713,409,3,743.26
17038,31,2,743.17
16730,53,3,743.11
15420,435,6,743.00
14302,431,3,742.90
17005,471,2,742.36
12465,18,2,742.19
15720,25,2,741.92
18275,579,2,741.85
13721,37,2,741.54
12603,22,1,739.20
15922,374,1,739.00
15462,95,4,737.05
16075,503,2,736.93
13780,8,3,735.82
15045,152,2,735.66
12527,82,5,735.51
17430,33,4,735.17
13286,601,1,734.91
15938,113,9,734.81
17756,376,3,733.70
17964,32,2,733.46
17615,131,6,733.20
12537,409,1,732.94
13575,24,5,732.07
17825,599,4,731.96
17548,234,4,731.26
17681,598,5,731.20
17999,38,3,730.90
14778,128,2,730.86
13921,403,4,730.70
17834,415,2,730.47
13452,260,3,729.80
12925,5,3,729.33
18163,585,1,728.84
12786,610,1,728.50
17547,376,2,727.85
17374,219,3,727.11
12519,64,2,726.54
12723,4,5,725.07
18187,632,1,724.89
13729,436,3,724.73
14798,53,8,724.31
17572,72,10,723.01
15368,22,2,722.74
13264,443,1,722.56
17561,20,4,722.34
13057,531,3,722.09
13441,92,2,720.90
16023,47,3,719.81
14179,41,2,719.78
16415,45,3,719.44
13537,426,2,717.85
13604,659,1,717.62
16269,438,1,717.57
12573,228,5,717.41
12890,25,2,717.27
16526,172,2,717.21
15274,5,2,716.57
12535,92,2,716.35
16274,374,1,715.90
12492,64,3,715.21
15330,33,2,714.96
17051,195,4,714.39
13512,261,4,713.39
14026,471,2,713.11
13147,11,4,712.80
17761,33,1,712.78
14470,12,3,712.04
15127,66,2,711.50
16885,16,4,710.74
13103,40,3,709.64
13927,75,2,708.26
12485,530,1,708.10
14398,402,2,707.79
16449,198,2,707.69
12453,135,1,707.09
13626,253,2,707.04
16364,12,2,707.04
16309,107,2,706.57
17976,373,1,706.38
14880,78,3,706.19
16015,4,3,705.39
16882,67,3,705.12
12612,75,1,704.04
12883,25,4,703.47
18082,26,1,703.37
15103,32,2,703.36
15901,17,7,703.22
14699,215,4,702.60
16997,289,3,702.00
14324,410,2,701.61
13833,160,2,701.36
14356,80,2,701.23
17163,22,4,699.78
13242,113,7,699.40
16018,40,4,698.13
15053,5,3,697.79
14497,310,2,697.06
13596,6,2,697.04
15700,173,2,696.68
15995,415,1,696.19
16704,619,2,695.66
14959,65,4,695.42
13101,235,4,695.40
14111,15,4,692.85
17733,39,2,692.19
12817,282,3,690.98
15184,30,4,689.95
16545,165,2,689.82
17502,10,4,689.10
15361,362,4,689.07
12837,174,2,688.41
12450,157,5,688.20
18017,82,4,688.00
17962,143,4,687.42
16343,17,3,687.07
14809,622,2,686.76
15880,370,1,686.56
13898,326,2,686.40
16824,16,3,686.24
17935,139,7,686.14
12658,19,1,686.05
15257,284,2,685.90
15219,177,2,685.45
18123,25,3,684.59
13585,531,3,684.54
16495,4,3,684.41
15669,41,4,684.34
16601,41,3,684.25
15207,417,3,683.92
17874,186,6,683.46
14222,178,1,683.17
15582,25,3,682.91
13987,380,2,682.54
12601,190,6,681.26
12478,4,1,680.99
18271,610,2,680.85
13524,41,5,680.18
13809,306,3,679.70
13430,19,2,679.45
14151,674,2,679.45
14563,510,2,679.44
17782,383,2,679.02
16646,450,1,678.80
14182,444,4,678.77
13925,93,4,678.25
13974,50,2,677.72
13040,9,2,676.99
17462,61,2,675.69
13325,82,1,675.30
13355,123,1,674.70
13951,177,3,674.45
15562,352,3,673.38
14504,48,4,673.26
18121,150,2,673.10
16648,43,3,672.80
16226,204,5,672.17
17011,31,3,671.70
17709,170,5,671.01
13398,193,2,670.34
17418,43,3,670.06
13741,72,3,668.43
16268,72,2,667.65
13217,123,4,666.48
17777,25,3,665.86
17105,160,2,665.78
14452,11,4,665.59
16056,46,1,664.85
16132,545,2,664.20
15643,192,3,664.00
14720,6,3,663.81
13474,237,3,663.79
16573,85,2,663.61
15350,374,2,663.25
17852,12,5,663.21
17371,18,6,662.55
13864,387,1,662.40
16862,548,4,662.33
14425,435,3,661.39
13028,23,2,661.32
12386,338,2,660.80
16887,36,3,660.72
13820,419,3,660.65
17375,200,4,660.55
16428,414,3,660.28
14603,275,1,660.00
15405,190,2,659.84
15492,29,2,659.46
13518,86,1,659.44
13759,34,2,659.41
13622,697,1,658.95
14150,36,2,658.64
17779,22,3,658.57
13433,502,4,658.32
15715,556,5,658.02
16696,136,4,657.90
15648,205,2,657.35
17459,44,2,657.30
16157,16,3,656.69
16708,46,1,656.63
14558,655,3,655.50
16117,190,3,654.40
17398,115,3,653.38
13496,11,2,653.33
15205,86,2,653.24
17523,12,4,652.74
14034,23,3,651.82
17963,472,4,651.51
13840,417,1,651.40
12855,373,4,650.94
16734,53,3,650.51
16969,40,3,650.41
15276,67,4,649.53
12844,30,4,648.60
16412,54,5,647.23
14024,122,3,645.74
17380,435,3,645.00
12719,6,2,644.95
16185,17,3,644.72
17312,139,3,644.30
13237,388,1,643.00
16431,214,3,642.81
15297,11,3,641.94
16399,20,3,641.82
14537,58,2,641.40
12365,292,2,641.38
12624,107,2,641.13
13318,2,3,640.76
12538,30,2,640.45
16368,3,3,640.21
12880,382,2,640.13
15183,548,3,639.93
12734,353,3,639.65
17998,381,3,639.24
12699,418,1,638.11
14664,20,2,637.89
17134,107,3,637.10
15829,100,2,636.14
16534,643,1,635.90
17334,303,3,635.15
17985,23,1,634.95
14594,8,2,634.83
14365,395,2,634.68
16330,18,7,634.33
14219,5,3,633.83
15666,473,2,632.94
13540,468,3,632.39
14237,374,2,632.14
18183,228,2,632.07
13822,6,2,632.00
13444,375,2,631.68
14381,53,2,631.34
13706,303,2,631.17
16193,237,2,630.43
15016,173,5,630.30
18101,12,5,629.16
13525,15,2,628.78
14283,464,4,628.44
16158,523,9,628.32
16022,261,1,628.28
14455,433,4,628.21
13480,417,2,627.82
14036,285,1,626.65
17392,307,3,626.56
13914,12,2,626.45
14793,22,2,625.90
16715,79,2,625.52
14169,431,2,624.43
13776,429,2,623.98
16750,45,5,623.93
15147,241,1,623.50
16792,283,5,623.46
15258,169,2,623.16
12575,458,2,622.82
14115,502,2,622.67
13836,400,2,620.37
14339,243,2,620.27
12667,59,1,620.13
14529,61,3,620.04
16776,61,2,619.85
13020,563,2,618.96
14079,125,2,618.73
13493,276,2,618.63
16613,71,1,618.59
12596,52,2,618.27
13301,104,4,618.09
15956,552,2,617.60
14377,192,2,617.05
13369,366,1,616.56
16311,18,2,616.26
17639,277,6,615.17
15275,38,1,615.14
14077,41,6,615.08
16847,44,2,614.89
15748,41,3,614.76
16566,16,5,614.66
16844,563,2,614.34
14570,281,3,613.75
13832,20,2,613.69
17035,246,4,613.59
15362,449,2,613.08
16116,212,1,612.78
16178,139,2,612.60
16589,72,4,612.36
12513,113,1,612.29
13008,324,3,612.13
15232,114,2,612.06
17209,650,3,611.60
16922,573,1,611.08
13731,220,2,610.59
14636,37,2,609.85
17325,281,3,609.57
17707,186,8,609.30
16675,442,2,608.86
13933,110,2,608.79
15018,39,3,607.46
15717,235,5,607.00
17473,409,2,607.00
